Dates,HON,AMZN,GOOG,CVX,COP,FB,MRO,MRK,C,PYPL,CRM,AXP,QCOM,V,GILD,Party
1975-01-28,0.394000322,,,0.089409105,,,0.327906519,0.318792403,,,,0.202835917,,,,0
1975-01-29,0.386452407,,,0.089841001,,,0.334282368,0.32943964,,,,0.209063247,,,,0
1975-01-30,0.387961835,,,0.089409105,,,0.337925613,0.320045173,,,,0.211732194,,,,0
1975-01-31,0.38947168,,,0.089841001,,,0.34430179,0.318166167,,,,0.221518174,,,,0
1975-02-03,0.390980959,,,0.09204299,,,0.35595116,0.324429214,,,,0.230414584,,,,0
1975-02-04,0.381923616,,,0.092483394,,,0.352252841,0.334450155,,,,0.219738871,,,,0
1975-02-05,0.408875376,,,0.090281434,,,0.359649241,0.348855376,,,,0.226855934,,,,0
1975-02-06,0.4058128,,,0.088079438,,,0.364271998,0.347603053,,,,0.221518174,,,,0
1975-02-07,0.422657818,,,0.08631783,,,0.369819492,0.351986855,,,,0.217959791,,,,0
1975-02-10,0.427252054,,,0.085877486,,,0.362423122,0.351986855,,,,0.217959791,,,,0
1975-02-11,0.425720543,,,0.085877486,,,0.352252841,0.350734264,,,,0.22596623,,,,0
1975-02-12,0.434908718,,,0.088079438,,,0.350403696,0.362634271,,,,0.233972892,,,,0
1975-02-13,0.444096804,,,0.088079438,,,0.349479318,0.365765601,,,,0.249096721,,,,0
1975-02-14,0.444096804,,,0.088960208,,,0.355026543,0.372655272,,,,0.249096721,,,,0
1975-02-17,0.444096804,,,0.088960208,,,0.355026543,0.372655272,,,,0.249096721,,,,0
1975-02-18,0.433377415,,,0.090281434,,,0.354102194,0.364513248,,,,0.241979778,,,,0
1975-02-19,0.437971652,,,0.09116222,,,0.356875658,0.365765601,,,,0.253544748,,,,0
1975-02-20,0.436440378,,,0.09116222,,,0.367970139,0.368270874,,,,0.257103443,,,,0
1975-02-21,0.419595093,,,0.091602556,,,0.369819492,0.373907834,,,,0.252655357,,,,0
1975-02-24,0.413469791,,,0.089841016,,,0.364271998,0.370776325,,,,0.250876069,,,,0
1975-02-25,0.404281139,,,0.08631783,,,0.361498445,0.365765601,,,,0.250876069,,,,0
1975-02-26,0.4180637,,,0.088079438,,,0.367970139,0.369523615,,,,0.242869332,,,,0
1975-02-27,0.416532308,,,0.088960208,,,0.354102194,0.370776325,,,,0.247317478,,,,0
1975-02-28,0.43184638,,,0.089400619,,,0.363347501,0.375786662,,,,0.256213725,,,,0
1975-03-03,0.447159678,,,0.09204299,,,0.371668398,0.382581979,,,,0.260661811,,,,0
1975-03-04,0.456347883,,,0.094244964,,,0.380914301,0.384469956,,,,0.259772241,,,,0
1975-03-05,0.451753974,,,0.093364224,,,0.384612292,0.386357665,,,,0.253544748,,,,0
1975-03-06,0.441034228,,,0.093364224,,,0.388310611,0.386357665,,,,0.252655357,,,,0
1975-03-07,0.44869113,,,0.09204299,,,0.392008662,0.391391844,,,,0.249096721,,,,0
1975-03-10,0.44869113,,,0.093364224,,,0.391083986,0.387615979,,,,0.249096721,,,,0
1975-03-11,0.445628375,,,0.094244964,,,0.396631449,0.384469956,,,,0.249096721,,,,0
1975-03-12,0.444096804,,,0.09292379,,,0.393857539,0.38384077,,,,0.23575221,,,,0
1975-03-13,0.441034228,,,0.09292379,,,0.391083986,0.377548188,,,,0.244648501,,,,0
1975-03-14,0.444096804,,,0.094685324,,,0.406801552,0.380065382,,,,0.253544748,,,,0
1975-03-17,0.453285187,,,0.094244964,,,0.414197832,0.394537926,,,,0.256213725,,,,0
1975-03-18,0.453285187,,,0.092483394,,,0.4225187,0.392650276,,,,0.261551619,,,,0
1975-03-19,0.447159678,,,0.088960208,,,0.416971624,0.391391844,,,,0.259772241,,,,0
1975-03-20,0.444096804,,,0.088519804,,,0.417895943,0.386357665,,,,0.262441307,,,,0
1975-03-21,0.436440378,,,0.088519804,,,0.424367875,0.390133351,,,,0.270448029,,,,0
1975-03-24,0.428783208,,,0.08543703,,,0.413273275,0.380065382,,,,0.262441307,,,,0
1975-03-25,0.436440378,,,0.084996641,,,0.414197832,0.377548188,,,,0.262441307,,,,0
1975-03-26,0.454816848,,,0.085877486,,,0.425292283,0.386357665,,,,0.274006426,,,,0
1975-03-27,0.44869113,,,0.08631783,,,0.432688713,0.388245612,,,,0.274896145,,,,0
1975-03-28,0.44869113,,,0.08631783,,,0.432688713,0.388245612,,,,0.274896145,,,,0
1975-03-31,0.44869113,,,0.08543703,,,0.434538007,0.381323725,,,,0.270448029,,,,0
1975-04-01,0.442565769,,,0.084556215,,,0.427141309,0.371255696,,,,0.274006426,,,,0
1975-04-02,0.442565769,,,0.083675444,,,0.426217169,0.370626599,,,,0.274896145,,,,0
1975-04-03,0.444096804,,,0.082794651,,,0.413273275,0.362446249,,,,0.261551619,,,,0
1975-04-04,0.434908718,,,0.082794651,,,0.412348598,0.353007466,,,,0.259772241,,,,0
1975-04-07,0.421126604,,,0.082794651,,,0.409575105,0.352378339,,,,0.255324125,,,,0
1975-04-08,0.4180637,,,0.083675444,,,0.410499483,0.35867089,,,,0.256213725,,,,0
1975-04-09,0.424189478,,,0.087639026,,,0.424367875,0.372514188,,,,0.262441307,,,,0
1975-04-10,0.434908718,,,0.088519804,,,0.435462385,0.375031173,,,,0.265999764,,,,0
1975-04-11,0.433377415,,,0.088079438,,,0.443783373,0.374401957,,,,0.265999764,,,,0
1975-04-14,0.447159678,,,0.090721831,,,0.448406041,0.377548188,,,,0.270448029,,,,0
1975-04-15,0.44869113,,,0.088960208,,,0.45580259,0.382581979,,,,0.266889453,,,,0
1975-04-16,0.456347883,,,0.089841016,,,0.457651466,0.37377286,,,,0.266889453,,,,0
1975-04-17,0.454816848,,,0.089841016,,,0.465047956,0.385099381,,,,0.266889453,,,,0
1975-04-18,0.459410816,,,0.088960208,,,0.457651466,0.381323725,,,,0.265110046,,,,0
1975-04-21,0.46247372,,,0.090281434,,,0.465972275,0.379435748,,,,0.274006426,,,,0
1975-04-22,0.460941762,,,0.08631783,,,0.462274611,0.382581979,,,,0.265110046,,,,0
1975-04-23,0.454816848,,,0.083675444,,,0.46042493,0.377548188,,,,0.265110046,,,,0
1975-04-24,0.453285187,,,0.08631783,,,0.467821538,0.369997114,,,,0.255324125,,,,0
1975-04-25,0.457879186,,,0.086758256,,,0.477067053,0.368738741,,,,0.251765609,,,,0
1975-04-28,0.456347883,,,0.08631783,,,0.484463423,0.366221815,,,,0.248207018,,,,0
1975-04-29,0.445628375,,,0.08543703,,,0.47429353,0.372514188,,,,0.243758962,,,,0
1975-04-30,0.456347883,,,0.087639026,,,0.47429353,0.394537926,,,,0.249096721,,,,0
1975-05-01,0.480529308,,,0.088079438,,,0.472444266,0.38384077,,,,0.257993132,,,,0
1975-05-02,0.483629286,,,0.09116222,,,0.478916258,0.385099381,,,,0.270448029,,,,0
1975-05-05,0.50688082,,,0.09380459,,,0.479477048,0.38384077,,,,0.274896145,,,,0
1975-05-06,0.496030241,,,0.09292379,,,0.451437324,0.392650276,,,,0.278454512,,,,0
1975-05-07,0.499130309,,,0.094685324,,,0.448633641,0.392650276,,,,0.283792377,,,,0
1975-05-08,0.497580677,,,0.098648965,,,0.456110835,0.391391844,,,,0.287350923,,,,0
1975-05-09,0.508431137,,,0.102172092,,,0.458914876,0.402088672,,,,0.282012939,,,,0
1975-05-12,0.509981036,,,0.100827768,,,0.453306913,0.414044589,,,,0.271337628,,,,0
1975-05-13,0.499130309,,,0.099931464,,,0.449568033,0.419707894,,,,0.271337628,,,,0
1975-05-14,0.502230585,,,0.101723954,,,0.471065342,0.420337081,,,,0.277565122,,,,0
1975-05-15,0.492929965,,,0.103068367,,,0.46639213,0.417820215,,,,0.287350923,,,,0
1975-05-16,0.47742933,,,0.101275869,,,0.460784018,0.41719076,,,,0.282012939,,,,0
1975-05-19,0.478979081,,,0.101723954,,,0.463587761,0.414673626,,,,0.270448029,,,,0
1975-05-20,0.472778678,,,0.099931464,,,0.464522809,0.414044589,,,,0.270448029,,,,0
1975-05-21,0.463477999,,,0.098587155,,,0.449568033,0.408381552,,,,0.265999764,,,,0
1975-05-22,0.46192795,,,0.095898367,,,0.429005891,0.41215685,,,,0.270448029,,,,0
1975-05-23,0.460378081,,,0.097690895,,,0.429940343,0.414673626,,,,0.279344112,,,,0
1975-05-26,0.460378081,,,0.097690895,,,0.429940343,0.414673626,,,,0.279344112,,,,0
1975-05-27,0.446427077,,,0.101275869,,,0.421528727,0.414044589,,,,0.286461234,,,,0
1975-05-28,0.449526966,,,0.103068367,,,0.418724537,0.41215685,,,,0.283792377,,,,0
1975-05-29,0.452627301,,,0.104860924,,,0.424332678,0.41215685,,,,0.279344112,,,,0
1975-05-30,0.458827823,,,0.10665334,,,0.441156268,0.416561484,,,,0.282902539,,,,0
1975-06-02,0.460378081,,,0.110238358,,,0.449568033,0.428441226,,,,0.283792377,,,,0
1975-06-03,0.451077402,,,0.110686556,,,0.44022131,0.429073006,,,,0.286461234,,,,0
1975-06-04,0.457277954,,,0.112030901,,,0.420593917,0.432232738,,,,0.282012939,,,,0
1975-06-05,0.457277954,,,0.111582667,,,0.42339763,0.428441226,,,,0.282902539,,,,0
1975-06-06,0.454177439,,,0.114271514,,,0.420593917,0.429705054,,,,0.297136813,,,,0
1975-06-09,0.457277954,,,0.1156158,,,0.418724537,0.422122121,,,,0.308702201,,,,0
1975-06-10,0.449526966,,,0.112927146,,,0.419659317,0.415802777,,,,0.310481459,,,,0
1975-06-11,0.454177439,,,0.113823369,,,0.424332678,0.416434646,,,,0.308702201,,,,0
1975-06-12,0.458827823,,,0.111582667,,,0.42526722,0.412011176,,,,0.299805641,,,,0
1975-06-13,0.460378081,,,0.112478979,,,0.42620185,0.410747468,,,,0.305143476,,,,0
1975-06-16,0.457277954,,,0.1151677,,,0.439286917,0.409483761,,,,0.308702201,,,,0
1975-06-17,0.452627301,,,0.114719644,,,0.433679104,0.405060321,,,,0.310481459,,,,0
1975-06-18,0.458827823,,,0.113375202,,,0.433679104,0.406324148,,,,0.314039886,,,,0
1975-06-19,0.458827823,,,0.114271514,,,0.451437324,0.409483761,,,,0.319377631,,,,0
1975-06-20,0.4712286,,,0.113823369,,,0.456110835,0.419594467,,,,0.317598403,,,,0
1975-06-23,0.4712286,,,0.114719644,,,0.457980186,0.420858264,,,,0.318488032,,,,0
1975-06-24,0.474328667,,,0.114719644,,,0.455176175,0.419594467,,,,0.317598403,,,,0
1975-06-25,0.482079268,,,0.116064005,,,0.455176175,0.423385978,,,,0.313150346,,,,0
1975-06-26,0.483629286,,,0.116512097,,,0.456110835,0.423385978,,,,0.310481459,,,,0
1975-06-27,0.485179633,,,0.114719644,,,0.457980186,0.429073006,,,,0.306033134,,,,0
1975-06-30,0.482079268,,,0.113823369,,,0.458914876,0.429705054,,,,0.309591562,,,,0
1975-07-01,0.47742933,,,0.113823369,,,0.453306913,0.427809477,,,,0.299805641,,,,0
1975-07-02,0.468128771,,,0.111134619,,,0.451437324,0.424649864,,,,0.295357525,,,,0
1975-07-03,0.465028346,,,0.111134619,,,0.444894969,0.426545471,,,,0.298916191,,,,0
1975-07-04,0.465028346,,,0.111134619,,,0.444894969,0.426545471,,,,0.298916191,,,,0
1975-07-07,0.454177439,,,0.107549623,,,0.44022131,0.419594467,,,,0.292688817,,,,0
1975-07-08,0.452627301,,,0.107549623,,,0.449568033,0.418962479,,,,0.294467986,,,,0
1975-07-09,0.460378081,,,0.110238358,,,0.463587761,0.417066604,,,,0.292688817,,,,0
1975-07-10,0.458827823,,,0.113375202,,,0.457980186,0.407587975,,,,0.288240671,,,,0
1975-07-11,0.460378081,,,0.113823369,,,0.457980186,0.408219934,,,,0.287350923,,,,0
1975-07-14,0.458827823,,,0.1156158,,,0.456110835,0.411379427,,,,0.282902539,,,,0
1975-07-15,0.4712286,,,0.116960235,,,0.457980186,0.404428244,,,,0.288240671,,,,0
1975-07-16,0.47742933,,,0.116512097,,,0.450502753,0.401900649,,,,0.286461234,,,,0
1975-07-17,0.474328667,,,0.114271514,,,0.446764141,0.397477299,,,,0.286461234,,,,0
1975-07-18,0.47742933,,,0.114719644,,,0.446764141,0.393685669,,,,0.282902539,,,,0
1975-07-21,0.4712286,,,0.112030901,,,0.44022131,0.393685669,,,,0.281123519,,,,0
1975-07-22,0.465028346,,,0.112927146,,,0.432744533,0.396845341,,,,0.274896145,,,,0
1975-07-23,0.457277954,,,0.112927146,,,0.430875272,0.393053949,,,,0.270448029,,,,0
1975-07-24,0.4712286,,,0.112478979,,,0.435548574,0.396845341,,,,0.271337628,,,,0
1975-07-25,0.475878835,,,0.112478979,,,0.429005891,0.393053949,,,,0.265110046,,,,0
1975-07-28,0.466578156,,,0.111134619,,,0.429005891,0.386734724,,,,0.262441307,,,,0
1975-07-29,0.466578156,,,0.108894028,,,0.432744533,0.378519833,,,,0.270448029,,,,0
1975-07-30,0.463477999,,,0.107997753,,,0.432744533,0.381679475,,,,0.279344112,,,,0
1975-07-31,0.468128771,,,0.109342143,,,0.438352317,0.379783601,,,,0.277565122,,,,0
1975-08-01,0.460378081,,,0.110238358,,,0.442090958,0.377887607,,,,0.266889453,,,,0
1975-08-04,0.454177439,,,0.110238358,,,0.446441978,0.372832298,,,,0.265110046,,,,0
1975-08-05,0.440226734,,,0.110238358,,,0.449279666,0.357666403,,,,0.265999764,,,,0
1975-08-06,0.451077402,,,0.109342143,,,0.461576045,0.351979017,,,,0.265999764,,,,0
1975-08-07,0.445740819,,,0.109790236,,,0.469142586,0.355138421,,,,0.253544748,,,,0
1975-08-08,0.447310627,,,0.109342143,,,0.479546875,0.353874832,,,,0.257103443,,,,0
1975-08-11,0.450449228,,,0.109797694,,,0.471980095,0.362089634,,,,0.250876069,,,,0
1975-08-12,0.463005692,,,0.112075686,,,0.473871887,0.36335358,,,,0.244648501,,,,0
1975-08-13,0.464575142,,,0.110253319,,,0.469142586,0.356402397,,,,0.244648501,,,,0
1975-08-14,0.470853001,,,0.109797694,,,0.473871887,0.357034236,,,,0.237531364,,,,0
1975-08-15,0.469283432,,,0.109342143,,,0.489951521,0.362089634,,,,0.233972892,,,,0
1975-08-18,0.463005692,,,0.109342143,,,0.482384682,0.360194117,,,,0.22596623,,,,0
1975-08-19,0.456727743,,,0.106152952,,,0.472925723,0.353874832,,,,0.210842535,,,,0
1975-08-20,0.444171667,,,0.105241798,,,0.469142586,0.351347178,,,,0.206394449,,,,0
1975-08-21,0.436323792,,,0.103874996,,,0.469142586,0.347555339,,,,0.225076646,,,,0
1975-08-22,0.441032261,,,0.102963813,,,0.469142586,0.348187327,,,,0.23575221,,,,0
1975-08-25,0.445740819,,,0.103874996,,,0.475763559,0.356402397,,,,0.229524821,,,,0
1975-08-26,0.439462811,,,0.103419401,,,0.469142586,0.348819464,,,,0.229524821,,,,0
1975-08-27,0.431615382,,,0.103419401,,,0.471980095,0.352610737,,,,0.234862596,,,,0
1975-08-28,0.43789354,,,0.107064143,,,0.478601158,0.357666403,,,,0.244648501,,,,0
1975-08-29,0.436323792,,,0.108430885,,,0.486167818,0.356903732,,,,0.242869332,,,,0
1975-09-01,0.436323792,,,0.108430885,,,0.486167818,0.356903732,,,,0.242869332,,,,0
1975-09-02,0.431615382,,,0.106608532,,,0.488060057,0.354363561,,,,0.233972892,,,,0
1975-09-03,0.430045873,,,0.107064143,,,0.494680554,0.351188242,,,,0.23575221,,,,0
1975-09-04,0.433184773,,,0.107519694,,,0.51548934,0.354363561,,,,0.234862596,,,,0
1975-09-05,0.428476334,,,0.107519694,,,0.518326879,0.349917918,,,,0.230414584,,,,0
1975-09-08,0.425337285,,,0.107975349,,,0.531568408,0.350553304,,,,0.226855934,,,,0
1975-09-09,0.426906526,,,0.107064143,,,0.522110105,0.342932552,,,,0.221518174,,,,0
1975-09-10,0.423767865,,,0.108430885,,,0.516435146,0.339122057,,,,0.217070013,,,,0
1975-09-11,0.422198236,,,0.107975349,,,0.510760188,0.339122057,,,,0.215290755,,,,0
1975-09-12,0.423767865,,,0.107519694,,,0.502247214,0.339122057,,,,0.212621823,,,,0
1975-09-15,0.420628726,,,0.106152952,,,0.499409646,0.339757234,,,,0.209063247,,,,0
1975-09-16,0.415920317,,,0.106608532,,,0.490896732,0.335311621,,,,0.212621823,,,,0
1975-09-17,0.417489678,,,0.107519694,,,0.49562642,0.339757234,,,,0.213511452,,,,0
1975-09-18,0.409641981,,,0.109797694,,,0.514543653,0.346742839,,,,0.222407818,,,,0
1975-09-19,0.412781209,,,0.112075686,,,0.524001837,0.359444141,,,,0.233972892,,,,0
1975-09-22,0.414350629,,,0.10888654,,,0.513597667,0.3461079,,,,0.231304139,,,,0
1975-09-23,0.412781209,,,0.109342143,,,0.517380953,0.335311621,,,,0.233083144,,,,0
1975-09-24,0.422198236,,,0.111164533,,,0.524001837,0.335946709,,,,0.238421082,,,,0
1975-09-25,0.411211729,,,0.111164533,,,0.51548934,0.334041566,,,,0.241979778,,,,0
1975-09-26,0.406503141,,,0.110253319,,,0.499409646,0.360714316,,,,0.241979778,,,,0
1975-09-29,0.400225163,,,0.109342143,,,0.489005238,0.348013073,,,,0.23575221,,,,0
1975-09-30,0.390807867,,,0.107064143,,,0.479546875,0.3461079,,,,0.228635177,,,,0
1975-10-01,0.381391078,,,0.107064143,,,0.471034378,0.348013073,,,,0.233083144,,,,0
1975-10-02,0.382960558,,,0.106152952,,,0.475763559,0.357538998,,,,0.231304139,,,,0
1975-10-03,0.397085905,,,0.107064143,,,0.480492949,0.372145265,,,,0.238421082,,,,0
1975-10-06,0.398655444,,,0.107975349,,,0.480492949,0.37913093,,,,0.241979778,,,,0
1975-10-07,0.393946975,,,0.107975349,,,0.472925723,0.374050379,,,,0.24020046,,,,0
1975-10-08,0.389238477,,,0.110253319,,,0.478601158,0.37913093,,,,0.249096721,,,,0
1975-10-09,0.387668818,,,0.110708915,,,0.481438458,0.382306099,,,,0.256213725,,,,0
1975-10-10,0.393946975,,,0.112531245,,,0.469142586,0.374685496,,,,0.260661811,,,,0
1975-10-13,0.401794583,,,0.114353672,,,0.480492949,0.384846419,,,,0.264220476,,,,0
1975-10-14,0.420628726,,,0.115720399,,,0.485222191,0.386116207,,,,0.26955837,,,,0
1975-10-15,0.423767865,,,0.114809208,,,0.490896732,0.382941335,,,,0.271337628,,,,0
1975-10-16,0.433184773,,,0.114809208,,,0.498463869,0.386116207,,,,0.268668681,,,,0
1975-10-17,0.434754729,,,0.115264826,,,0.498463869,0.389926821,,,,0.266889453,,,,0
1975-10-20,0.433184773,,,0.116176002,,,0.500355542,0.396277577,,,,0.270448029,,,,0
1975-10-21,0.433184773,,,0.116631627,,,0.497517854,0.39246738,,,,0.270448029,,,,0
1975-10-22,0.426906526,,,0.115264826,,,0.494680554,0.388656884,,,,0.275785685,,,,0
1975-10-23,0.430045873,,,0.114353672,,,0.494680554,0.390562326,,,,0.271337628,,,,0
1975-10-24,0.415920317,,,0.110253319,,,0.485222191,0.382941335,,,,0.266889453,,,,0
1975-10-27,0.415920317,,,0.109797694,,,0.477655172,0.382941335,,,,0.265110046,,,,0
1975-10-28,0.423767865,,,0.112531245,,,0.498463869,0.388656884,,,,0.26955837,,,,0
1975-10-29,0.417489678,,,0.109342143,,,0.484275967,0.384846419,,,,0.256213725,,,,0
1975-10-30,0.412781209,,,0.108430885,,,0.477655172,0.379765868,,,,0.248207018,,,,0
1975-10-31,0.414350629,,,0.10888654,,,0.475360006,0.380401045,,,,0.24020046,,,,0
1975-11-03,0.411211729,,,0.10888654,,,0.472490638,0.375320733,,,,0.244648501,,,,0
1975-11-04,0.40807271,,,0.108430885,,,0.474403411,0.379765868,,,,0.252655357,,,,0
1975-11-05,0.404252678,,,0.106152952,,,0.470577389,0.382306099,,,,0.253544748,,,,0
1975-11-06,0.404252678,,,0.105241798,,,0.470577389,0.384211451,,,,0.249096721,,,,0
1975-11-07,0.391520292,,,0.105705395,,,0.473447204,0.384846419,,,,0.244648501,,,,0
1975-11-10,0.397886664,,,0.105705395,,,0.463882476,0.389926821,,,,0.244648501,,,,0
1975-11-11,0.397886664,,,0.105241805,,,0.455274045,0.39246738,,,,0.249096721,,,,0
1975-11-12,0.420168191,,,0.106632695,,,0.459100187,0.400087744,,,,0.262441307,,,,0
1975-11-13,0.428125858,,,0.107559942,,,0.449535459,0.400722712,,,,0.266889453,,,,0
1975-11-14,0.431308955,,,0.108023457,,,0.447622865,0.397547811,,,,0.265110046,,,,0
1975-11-17,0.434491992,,,0.108023457,,,0.450491965,0.400087744,,,,0.274896145,,,,0
1975-11-18,0.429717541,,,0.108487107,,,0.452404916,0.400087744,,,,0.274896145,,,,0
1975-11-19,0.426534206,,,0.107096225,,,0.453361183,0.395642608,,,,0.271337628,,,,0
1975-11-20,0.420168191,,,0.107096225,,,0.452404916,0.396912783,,,,0.270448029,,,,0
1975-11-21,0.418576568,,,0.107096225,,,0.452404916,0.39500767,,,,0.265110046,,,,0
1975-11-24,0.426534206,,,0.105705395,,,0.457187295,0.398817658,,,,0.266889453,,,,0
1975-11-25,0.434491992,,,0.106632695,,,0.466752052,0.401992977,,,,0.273116738,,,,0
1975-11-26,0.426534206,,,0.107559942,,,0.47918573,0.401358098,,,,0.274896145,,,,0
1975-11-27,0.426534206,,,0.107559942,,,0.47918573,0.401358098,,,,0.274896145,,,,0
1975-11-28,0.431308955,,,0.106632695,,,0.484924465,0.401358098,,,,0.275785685,,,,0
1975-12-01,0.434491992,,,0.106632695,,,0.483968079,0.401867837,,,,0.277565122,,,,0
1975-12-02,0.426534206,,,0.105705395,,,0.473447204,0.395489156,,,,0.264220476,,,,0
1975-12-03,0.416985035,,,0.101996496,,,0.464838892,0.392299831,,,,0.246427879,,,,0
1975-12-04,0.41061905,,,0.10060554,,,0.467708677,0.388472438,,,,0.249096721,,,,0
1975-12-05,0.404252678,,,0.098751128,,,0.465795428,0.383369178,,,,0.247317478,,,,0
1975-12-08,0.401069611,,,0.099678285,,,0.467708677,0.384007007,,,,0.251765609,,,,0
1975-12-09,0.401069611,,,0.099678285,,,0.470577389,0.386558682,,,,0.250876069,,,,0
1975-12-10,0.415393561,,,0.101532795,,,0.482055366,0.389748096,,,,0.256213725,,,,0
1975-12-11,0.416985035,,,0.101069152,,,0.486837268,0.388472438,,,,0.252655357,,,,0
1975-12-12,0.426534206,,,0.101532795,,,0.488750011,0.385282874,,,,0.251765609,,,,0
1975-12-15,0.41061905,,,0.10060554,,,0.499271303,0.387196541,,,,0.249096721,,,,0
1975-12-16,0.407435805,,,0.10060554,,,0.498315036,0.389748096,,,,0.257993132,,,,0
1975-12-17,0.413802266,,,0.10060554,,,0.504053712,0.371249408,,,,0.259772241,,,,0
1975-12-18,0.431308955,,,0.101069152,,,0.50500989,0.356578022,,,,0.255324125,,,,0
1975-12-19,0.407435805,,,0.099678285,,,0.504053712,0.357215941,,,,0.252655357,,,,0
1975-12-22,0.407435805,,,0.101069152,,,0.500227749,0.360405177,,,,0.247317478,,,,0
1975-12-23,0.40584445,,,0.101996496,,,0.502140462,0.364870608,,,,0.253544748,,,,0
1975-12-24,0.409027308,,,0.104314573,,,0.506923199,0.3635948,,,,0.257993132,,,,0
1975-12-25,0.409027308,,,0.104314573,,,0.506923199,0.3635948,,,,0.257993132,,,,0
1975-12-26,0.415393561,,,0.10616909,,,0.510748684,0.365508318,,,,0.266889453,,,,0
1975-12-29,0.412210375,,,0.108023457,,,0.506923199,0.359129667,,,,0.261551619,,,,0
1975-12-30,0.418576568,,,0.108487107,,,0.503097177,0.354664505,,,,0.257103443,,,,0
1975-12-31,0.423351139,,,0.108950742,,,0.497358412,0.353388369,,,,0.261551619,,,,0
1976-01-01,0.423351139,,,0.108950742,,,0.497358412,0.353388369,,,,0.261551619,,,,0
1976-01-02,0.431308955,,,0.109414361,,,0.500227749,0.355302215,,,,0.260661811,,,,0
1976-01-05,0.44404155,,,0.11312335,,,0.503097177,0.357215941,,,,0.262441307,,,,0
1976-01-06,0.458365321,,,0.114977755,,,0.516487777,0.358491808,,,,0.274006426,,,,0
1976-01-07,0.466323048,,,0.114514247,,,0.529877901,0.3635948,,,,0.282012939,,,,0
1976-01-08,0.467914373,,,0.116368674,,,0.541355669,0.365508318,,,,0.283792377,,,,0
1976-01-09,0.471097857,,,0.114977755,,,0.543268263,0.361680955,,,,0.290019751,,,,0
1976-01-12,0.483829916,,,0.114050545,,,0.551876366,0.368059695,,,,0.292688817,,,,0
1976-01-13,0.471097857,,,0.111268871,,,0.543268263,0.372525215,,,,0.286461234,,,,0
1976-01-14,0.482238472,,,0.114050545,,,0.559527993,0.364870608,,,,0.292688817,,,,0
1976-01-15,0.469506443,,,0.111268871,,,0.556658924,0.352750599,,,,0.297136813,,,,0
1976-01-16,0.479055107,,,0.110805243,,,0.564310491,0.350836903,,,,0.298916191,,,,0
1976-01-19,0.483829916,,,0.114514247,,,0.57387507,0.343182474,,,,0.301585048,,,,0
1976-01-20,0.502928436,,,0.113587014,,,0.577700675,0.34573403,,,,0.3006953,,,,0
1976-01-21,0.507703602,,,0.113587014,,,0.581527114,0.338079512,,,,0.296247095,,,,0
1976-01-22,0.509294868,,,0.112196043,,,0.5805704,0.334251851,,,,0.291799217,,,,0
1976-01-23,0.512478054,,,0.111268871,,,0.588222086,0.348923445,,,,0.29090932,,,,0
